600.0 157022.0 06/02/2015 "Autoritatea Nationala pentru Administrare si Reglementare in Comunicatii" 14751237.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 50400.0 RON Offline NU NU 34300000-0 "Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)"
601.0 157024.0 06/02/2015 "SPITALUL JUDETEAN DE URGENTA BUZAU" 4055750.0 Buzau Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 582750.0 RON Online NU NU 33690000-3 "Diverse medicamente (Rev.2)"
602.0 157001.0 06/02/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 227518.41 RON Offline NU NU 42419800-4 "Piese pentru transportoare (Rev.2)"
603.0 157002.0 06/02/2015 "Electrocentrale Bucuresti S.A." "RO 15189596" Bucuresti Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 27662.0 RON Online NU NU 50410000-2 "Servicii de reparare si de intretinere a aparatelor de masurare, de testare si de control (Rev.2)"
604.0 157010.0 06/02/2015 "Institutul de Boli Infectioase ""Prof. Dr. Matei Bals""" 9524980.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 339000.0 RON Offline NU NU 33696000-5 "Reactivi si produse de contrast (Rev.2)"
605.0 157012.0 06/02/2015 "COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A." "RO 13328043" Bucuresti Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 200000.0 RON Offline NU NU 71335000-5 "Studii tehnice (Rev.2)"
606.0 157013.0 06/02/2015 "CN Aeroporturi Bucuresti SA" RO26490194 Ilfov Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 43800.0 EUR Offline NU NU 50730000-1 "Servicii de reparare si de intretinere a grupurilor de refrigerare (Rev.2)"
607.0 157026.0 06/02/2015 "APASERV SATU MARE S.A." RO16844952 "Satu Mare" Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 4120094.0 RON Online NU DA 45231300-8 "Lucrari de constructii de conducte de apa si de canalizare a apelor reziduale la mare distanta (Rev.2)"
608.0 156998.0 07/02/2015 "DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI BIHOR" 17091429.0 Bihor Servicii NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 2031120.0 RON Offline DA NU 85311100-3 "Servicii sociale pentru persoane in varsta (Rev.2)"
609.0 157007.0 07/02/2015 "Spitalul Clinic Judetean de Urgenta Targu.Mures" 4323209.0 Mures Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1486315.14 RON Offline DA NU 33696500-0 "Reactivi de laborator (Rev.2)"
610.0 157003.0 07/02/2015 "Spitalul Clinic Judetean de Urgenta Targu.Mures" 4323209.0 Mures Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1858081.23 RON Offline DA NU 33696500-0 "Reactivi de laborator (Rev.2)"
611.0 157029.0 07/02/2015 "SPITALUL JUDETEAN SALAJ" 4291719.0 Salaj Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1746232.5 RON Offline DA NU 33621000-9 "Medicamente pentru sange si pentru organele hematopoietice (Rev.2)"
612.0 157005.0 07/02/2015 "Spitalul Clinic Judetean de Urgenta Targu.Mures" 4323209.0 Mures Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1138095.0 RON Offline DA NU 33696500-0 "Reactivi de laborator (Rev.2)"
613.0 157017.0 07/02/2015 "SPITALUL MUNICIPAL DR. ALEXANDRU SIMIONESCU HUNEDOARA" 5453860.0 Hunedoara Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 950888.88 RON Offline DA NU 33621100-0 "Antitrombotice (Rev.2)"
614.0 157016.0 07/02/2015 "SPITALUL MUNICIPAL DR. ALEXANDRU SIMIONESCU HUNEDOARA" 5453860.0 Hunedoara Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 640296.0 RON Offline DA NU 33621400-3 "Substituenti de plasma sanguina si solutii pentru perfuzii (Rev.2)"
615.0 157000.0 07/02/2015 "Primaria Rosiorii de Vede" 4652694.0 Teleorman Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 844399.36 RON Offline DA NU 66113000-5 "Servicii de acordare de credit (Rev.2)"
616.0 157008.0 07/02/2015 "I.N.C.D. pentru Microtehnologie - I.M.T Bucuresti" RO1154 Ilfov Furnizare NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 900000.0 EUR Offline DA DA 43329000-5 "Ansambluri de echipamente (Rev.2)"
617.0 157014.0 07/02/2015 "DIRECTIA GENERALA REGIONALA A FINANTELOR PUBLICE GALATI" 3127190.0 Galati Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 3666403.74 RON Online DA NU 79713000-5 "Servicii de paza (Rev.2)"
618.0 157023.0 07/02/2015 "Spitalul Judetean de Urgenta Slobozia" 4231768.0 Ialomita Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 28452669.2 RON Online DA NU 33690000-3 "Diverse medicamente (Rev.2)"
619.0 157015.0 07/02/2015 "SPITALUL MUNICIPAL DR. ALEXANDRU SIMIONESCU HUNEDOARA" 5453860.0 Hunedoara Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 3197173.2 RON Offline DA NU 33651100-9 "Antibacterieni pentru uz sistemic (Rev.2)"
620.0 157043.0 07/02/2015 "Institutul National de Cercetare-Dezvoltare Aerospatiala ""Elie Carafoli"" - I.N.C.A.S. Bucuresti" "RO 434670" Bucuresti Furnizare NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 667845.0 RON Offline DA DA 38520000-6 "Scanere (Rev.2)"
621.0 157021.0 07/02/2015 "SPITALUL JUDETEAN SATU MARE" 3963722.0 "Satu Mare" Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1051357.32 RON Online DA NU 33692400-1 "Solutii pentru perfuzii (Rev.2)"
622.0 157025.0 07/02/2015 "UNIVERSITATEA DUNAREA DE JOS" 3127522.0 Galati Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 2465153.0 RON Offline DA DA 38433000-9 "Spectrometre (Rev.2)"
623.0 156999.0 07/02/2015 "JUDETUL TELEORMAN" 4652686.0 Teleorman Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 5189960.0 RON Offline DA DA 48000000-8 "Pachete software si sisteme informatice (Rev.2)"
624.0 157019.0 07/02/2015 "SPITALUL MUNICIPAL VATRA DORNEI" 4535414.0 Suceava Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 952596.26 RON Online DA NU 33600000-6 "Produse farmaceutice (Rev.2)"
625.0 157033.0 07/02/2015 "Asociatia de Dezvoltare Intercomunitara pentru Managementul Situatiilor de Urgenta" 26096450.0 Timis Furnizare NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 1350000.0 RON Offline DA DA 34144213-4 "Vehicule de stingere a incendiilor (Rev.2)"
626.0 157048.0 07/02/2015 "MINISTERUL FONDURILOR EUROPENE" 20897750.0 Bucuresti Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 5396791.21 RON Online DA DA 90713000-8 "Servicii de consultanta in probleme de mediu (Rev.2)"
627.0 157031.0 09/02/2015 "Compania de  Apa Oltenia SA" "RO 11400673" Dolj Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 937860.0 RON Online NU DA 34114000-9 "Vehicule cu utilizare speciala (Rev.2)"
628.0 157056.0 09/02/2015 "UNIVERSITATEA DUNAREA DE JOS" 3127522.0 Galati Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 106163.05 RON Offline NU DA 39181000-4 "Mese de lucru de laborator (Rev.2)"
629.0 157041.0 09/02/2015 "Inspectoratul de Politie al Judetului Mures" 4322602.0 Mures Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 578970.0 RON Offline NU NU 50110000-9 "Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)"
630.0 157028.0 09/02/2015 "SOCIETATEA NATIONALA DE INCHIDERI MINE VALEA JIULUI SA" RO30859649 Hunedoara Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 606024.0 RON Offline NU NU 60180000-3 "Inchiriere de vehicule de transport de marfuri cu sofer (Rev.2)"
631.0 157030.0 09/02/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 113280.0 RON Offline NU NU 24000000-4 "Produse chimice (Rev.2)"
632.0 157035.0 09/02/2015 "SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A." 14491102.0 Dolj Furnizare DA Negociere "Pretul cel mai scazut" 140000.0 RON Offline NU NU 31400000-0 "Acumulatori, pile galvanice si baterii primare (Rev.2)"
633.0 157044.0 09/02/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 113023.52 RON Offline NU NU 50531300-9 "Servicii de reparare si de intretinere a compresoarelor (Rev.2)"
634.0 157034.0 10/02/2015 "Spitalul Clinic Judetean de Urgenta Targu.Mures" 4323209.0 Mures Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 11064611.55 RON Offline DA NU 33696500-0 "Reactivi de laborator (Rev.2)"
635.0 157072.0 10/02/2015 "CN Aeroporturi Bucuresti SA" RO26490194 Ilfov Servicii DA Negociere "Pretul cel mai scazut" 3240000.0 EUR Offline DA NU 50333200-0 "Servicii de reparare si de intretinere a aparatelor de radiotelefonie (Rev.2)"
636.0 157050.0 10/02/2015 "E-ON DISTRIBUTIE ROMANIA S.A." RO10976687 Mures Servicii DA Negociere "Oferta cea mai avantajoasa d.p.d.v. economic" 8090219.52 RON Offline DA NU 64210000-1 "Servicii de telefonie si de transmisie de date (Rev.2)"
637.0 157049.0 10/02/2015 "UNITATEA MILITARA 0461 BUCURESTI" 4204224.0 Bucuresti Furnizare NU "Licitatie restransa" "Pretul cel mai scazut" 5767112.52 RON Offline DA NU 38582000-8 "Echipament de control cu raze X (Rev.2)"
638.0 157047.0 10/02/2015 "EURO APAVOL SA" "RO 27778056" Ilfov Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 22255000.0 RON Offline DA DA 71356200-0 "Servicii de asistenta tehnica (Rev.2)"
639.0 157045.0 10/02/2015 "UNIVERSITATEA MARITIMA DIN CONSTANTA" 2747321.0 Constanta Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1691373.32 RON Offline DA NU 09310000-5 "Electricitate (Rev.2)"
640.0 157068.0 10/02/2015 "UNITATEA MILITARA 0418 BUCURESTI" 4204267.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 579200.0 RON Offline DA DA 30213100-6 "Computere portabile (Rev.2)"
641.0 157032.0 10/02/2015 "DIRECTIA GENERALA A FINANTELOR PUBLICE A JUDETULUI BRASOV" 4317495.0 Brasov Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1450000.0 RON Offline DA NU 09123000-7 "Gaze naturale (Rev.2)"
642.0 157046.0 10/02/2015 "UNITATEA MILITARA 0663 DRAGASANI SCOALA MILITARA DE SUBOFITERI DE JANDARMI DRAGASANI" 13341905.0 Valcea Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 713199.0 RON Offline DA NU 15000000-8 "Alimente, bauturi, tutun si produse conexe (Rev.2)"
643.0 157057.0 10/02/2015 "Asociatia de Dezvoltare Intercomunitara pentru Managementul Situatiilor de Urgenta" 26096450.0 Timis Furnizare NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 926760.0 RON Offline DA DA 34144210-3 "Vehicule de pompieri (Rev.2)"
644.0 157042.0 10/02/2015 "Comuna Crisan (Primaria Comunei Crisan, jud.Tulcea)" 4508860.0 Tulcea Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 223865.0 RON Offline DA DA 34513300-9 "Docuri plutitoare (Rev.2)"
645.0 157037.0 10/02/2015 "SPITALUL JUDETEAN - TR. SEVERIN" 4222239.0 Mehedinti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1854480.0 RON Online DA NU 24111900-4 "Oxigen (Rev.2)"
646.0 157038.0 10/02/2015 "Directia de Salubritate" 23922875.0 Dambovita Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 997280.0 RON Offline DA NU 09134210-2 "Motorina (0,2) (Rev.2)"
647.0 157036.0 10/02/2015 "SPITALUL CLINIC DE URGENTA SF.IOAN" 4204178.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 20909039.04 RON Offline DA NU 33600000-6 "Produse farmaceutice (Rev.2)"
648.0 157079.0 10/02/2015 "Compania de  Apa Oltenia SA" "RO 11400673" Dolj Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 1339800.0 RON Online NU DA 34114000-9 "Vehicule cu utilizare speciala (Rev.2)"
649.0 157084.0 10/02/2015 "Institutul National de Cercetare Dezvoltare in Domeniul Patologiei si Stiintelor Biomedicale Victor Babes" 13828251.0 Bucuresti Furnizare NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 395000.0 RON Offline NU DA 33100000-1 "Echipamente medicale (Rev.2)"
650.0 157087.0 10/02/2015 "Universitatea Aurel Vlaicu Arad" 3519500.0 Arad Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 386500.0 RON Online NU DA 38500000-0 "Aparate de control si de testare (Rev.2)"
651.0 157070.0 10/02/2015 "CONSILIUL JUDETEAN SUCEAVA" 4244512.0 Suceava Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 185483.88 RON Offline NU NU 09134200-9 "Motorina (Rev.2)"
652.0 157052.0 10/02/2015 "REGIA NATIONALA A PADURILOR - ROMSILVA RA" RO1590120 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 14300.0 RON Offline NU NU 24410000-1 "Ingrasaminte azotate (Rev.2)"
653.0 157053.0 10/02/2015 "S.C Filiala de Distributie a Energiei  Electrice - Electrica Distributie Muntenia Nord S.A." RO14506181 Prahova Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 1237337.0 RON Offline NU NU 50331000-4 "Servicii de reparare si de intretinere a liniilor de telecomunicatii (Rev.2)"
654.0 157054.0 10/02/2015 "E-ON DISTRIBUTIE ROMANIA S.A." RO10976687 Mures Furnizare DA Negociere "Pretul cel mai scazut" 1049967.0 RON Offline NU NU 44163100-1 "Tevi (Rev.2)"
655.0 157058.0 10/02/2015 "Compania Nationala de Cai Ferate ""CFR"" - SA" "RO 11054529" Bucuresti Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 129188.85 RON Offline NU NU 90910000-9 "Servicii de curatenie (Rev.2)"
656.0 157059.0 10/02/2015 "Compania Nationala de Cai Ferate ""CFR"" - SA" "RO 11054529" Bucuresti Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 96000.0 RON Offline NU NU 90910000-9 "Servicii de curatenie (Rev.2)"
657.0 157062.0 10/02/2015 "Societatea Nationala de Gaze Naturale Romgaz S.A." "RO 14056826" Sibiu Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 598500.0 RON Offline NU NU 24322300-0 "Dioli, polialcooli si derivati (Rev.2)"
658.0 157064.0 10/02/2015 "Compania Nationala a Uraniului - S.A. Bucuresti" 10254529.0 Bucuresti Servicii DA "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 100000.0 RON Online NU NU 50112000-3 "Servicii de reparare si de intretinere a automobilelor (Rev.2)"
659.0 157065.0 10/02/2015 "Institutul de Boli Infectioase ""Prof. Dr. Matei Bals""" 9524980.0 Bucuresti Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 493494.0 RON Offline NU NU 50420000-5 "Servicii de reparare si de intretinere a echipamentului medical si chirurgical (Rev.2)"
660.0 157066.0 10/02/2015 "SNTFC ""CFR CALATORI"" S.A." "RO 11054545" Bucuresti Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 151654.68 RON Offline NU NU 75251110-4 "Servicii de prevenire a incendiilor (Rev.2)"
661.0 157071.0 10/02/2015 "REGIA NATIONALA A PADURILOR - ROMSILVA RA" RO1590120 Bucuresti Furnizare NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 173600.0 RON Online NU NU 18222000-1 "Haine de serviciu (Rev.2)"
662.0 157083.0 11/02/2015 "Directia Sanitar Veterinara si pentru Siguranta Alimentelor Braila" 4205645.0 Braila Servicii NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 7586228.0 RON Offline DA NU 85200000-1 "Servicii veterinare (Rev.2)"
663.0 157090.0 11/02/2015 "COMPANIA DE APA OLT SA" "RO 21307548" Olt Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 4220000.0 RON Offline DA NU 79713000-5 "Servicii de paza (Rev.2)"
664.0 157094.0 11/02/2015 "SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A." 14491102.0 Dolj Furnizare DA Negociere "Pretul cel mai scazut" 2725000.0 RON Offline DA NU 38341300-0 "Instrumente de masurare a marimilor electrice (Rev.2)"
665.0 157075.0 11/02/2015 "SPITALUL  MUNICIPAL MEDIAS" 4751469.0 Sibiu Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 2170439.97 RON Online DA NU 33690000-3 "Diverse medicamente (Rev.2)"
666.0 157061.0 11/02/2015 "DIRECTIA GENERALA DE ASISTENTA SOCIALA SI PROTECTIA COPILULUI BIHOR" 17091429.0 Bihor Servicii NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 3663540.0 RON Offline DA NU 85311200-4 "Servicii sociale pentru persoanele cu handicap (Rev.2)"
667.0 157060.0 11/02/2015 "Spitalul Clinic Judetean de Urgenta Craiova" 5002142.0 Dolj Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 12993600.0 RON Online DA NU 09310000-5 "Electricitate (Rev.2)"
668.0 157067.0 11/02/2015 "Spitalul Clinic de Copii Brasov" 4317738.0 Brasov Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 3494100.0 RON Offline DA NU 33651500-3 "Imunoseruri si imunoglobuline (Rev.2)"
669.0 157078.0 11/02/2015 "Compania de  Apa Oltenia SA" "RO 11400673" Dolj Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 5537840.0 RON Online DA DA 34114000-9 "Vehicule cu utilizare speciala (Rev.2)"
670.0 157051.0 11/02/2015 "SPITALUL CLINIC JUDETEAN DE URGENTA CONSTANTA" 4301103.0 Constanta Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 2856420.0 RON Offline DA NU 18424000-7 "Manusi (Rev.2)"
671.0 157063.0 11/02/2015 "SPITALUL UNIVERSITAR DE URGENTA BUCURESTI" 4283570.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 5019750.0 RON Online DA NU 33158210-7 "Stimulator (Rev.2)"
672.0 157100.0 11/02/2015 "SPITALUL JUDETEAN DE URGENTA BISTRITA" 4347593.0 Bistrita-Nasaud Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 34241973.64 RON Offline DA NU 33600000-6 "Produse farmaceutice (Rev.2)"
673.0 157092.0 11/02/2015 "INSPECTORATUL SCOLAR JUDETEAN MEHEDINTI" 4337522.0 Mehedinti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 619258.06 RON Offline DA DA 30141200-1 "Calculatoare de birou (Rev.2)"
674.0 157073.0 11/02/2015 "UNIVERSITATEA POLITEHNICA DIN BUCURESTI" 4183199.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 2597638.5 RON Offline DA DA 31121100-1 "Grupuri electrogene cu motor cu aprindere prin compresie (Rev.2)"
675.0 157069.0 11/02/2015 "SPITALUL UNIVERSITAR DE URGENTA BUCURESTI" 4283570.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 29640000.0 RON Online DA NU 33183200-8 "Proteze ortopedice (Rev.2)"
676.0 157082.0 11/02/2015 "Municipiul Timisoara" 14756536.0 Timis Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 1728105.6 RON Offline DA DA 75112100-5 "Servicii administrative privind proiectele de dezvoltare (Rev.2)"
677.0 157076.0 11/02/2015 "SERVICIUL DE AMBULANTA BUCURESTI-ILFOV" 26361041.0 Bucuresti Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 753957.9 RON Offline DA NU 50421000-2 "Servicii de reparare si de intretinere a echipamentului medical (Rev.2)"
678.0 157055.0 11/02/2015 "SPITALUL JUDETEAN DE URGENTA ""SF. PANTELIMON"" FOCSANI" 4350505.0 Vrancea Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 2570863.68 RON Online DA NU 33652100-6 "Antineoplazice (Rev.2)"
679.0 157113.0 11/02/2015 "UNIVERSITATEA DE MEDICINA SI FARMACIE ""GR.T.POPA"" IASI" 4701100.0 Iasi Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 431525.0 RON Online NU DA 33195000-3 "Sistem de monitorizare a pacientilor (Rev.2)"
680.0 157114.0 11/02/2015 "UNIVERSITATEA DE MEDICINA SI FARMACIE ""GR.T.POPA"" IASI" 4701100.0 Iasi Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 431660.0 RON Online NU DA 33195000-3 "Sistem de monitorizare a pacientilor (Rev.2)"
681.0 157104.0 11/02/2015 "SPITALUL CLINIC JUDETEAN MURES" 24014380.0 Mures Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 546169.8 RON Offline NU NU 33621200-1 "Antihemoragice (Rev.2)"
682.0 157077.0 11/02/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 584430.98 RON Offline NU NU 43620000-5 "Piese pentru utilaje de prelucrare a mineralelor (Rev.2)"
683.0 157085.0 11/02/2015 "REGIA NATIONALA A PADURILOR - ROMSILVA RA" RO1590120 Bucuresti Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 2500.0 RON Offline NU NU 71319000-7 "Servicii de expertiza (Rev.2)"
684.0 157086.0 11/02/2015 "SNTFC ""CFR CALATORI"" S.A." "RO 11054545" Bucuresti Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 8820.0 RON Offline NU NU 22458000-5 "Imprimate la comanda (Rev.2)"
685.0 157091.0 11/02/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 38000.0 RON Offline NU NU 50532000-3 "Servicii de reparare si de intretinere a masinilor si aparatelor electrice si a echipamentului conex (Rev.2)"
686.0 157097.0 11/02/2015 "COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A." "RO 13328043" Bucuresti Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 10750960.0 RON Offline NU NU 45232221-7 "Statie electrica de transformare (Rev.2)"
687.0 157098.0 11/02/2015 "ENEL DISTRIBUTIE MUNTENIA S.A." "RO 14507322" Bucuresti Servicii DA Negociere "Pretul cel mai scazut" 1064000.0 RON Offline NU NU 50110000-9 "Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)"
688.0 157101.0 11/02/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 82204.0 RON Offline NU NU 42124000-4 "Piese pentru pompe, pentru compresoare, pentru masini sau pentru motoare (Rev.2)"
689.0 157102.0 11/02/2015 "Compania APA Brasov" R1096128 Brasov Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 3427858.88 RON Offline NU NU 45000000-7 "Lucrari de constructii (Rev.2)"
690.0 157118.0 11/02/2015 "COMUNA MOIECIU (PRIMARIA MOIECIU)" 4443485.0 Brasov Furnizare NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 308732.0 RON Offline NU DA 34144210-3 "Vehicule de pompieri (Rev.2)"
691.0 157105.0 12/02/2015 "GOSPODARIE COMUNALA S.A." 8574327.0 Covasna Furnizare DA "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 7062242.0 RON Online DA DA 34144410-5 "Vidanjoare (Rev.2)"
692.0 157093.0 12/02/2015 "Spitalul Judetan de Urgenta ""Mavromati"" Botosani" 4557951.0 Botosani Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 3017623.3 RON Online DA NU 33652000-5 "Antineoplazice si imunomodulatoare (Rev.2)"
693.0 157089.0 12/02/2015 "Spital Clinic Municipal ""Filantropia"" Craiova" 5002177.0 Dolj Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 37722450.26 RON Offline DA NU 33652000-5 "Antineoplazice si imunomodulatoare (Rev.2)"
694.0 157103.0 12/02/2015 "DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR ARAD" 3519852.0 Arad Servicii NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 6528708.68 RON Offline DA NU 85200000-1 "Servicii veterinare (Rev.2)"
695.0 157074.0 12/02/2015 "S.C Filiala de Distributie a Energiei  Electrice - Electrica Distributie Muntenia Nord S.A." RO14506181 Prahova Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 2925000.0 RON Offline DA NU 48820000-2 "Servere (Rev.2)"
696.0 157095.0 12/02/2015 "SPITALUL JUDETEAN DE URGENTA""DR. CONSTANTIN OPRIS"" BAIA MARE" 3694594.0 Maramures Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 2126978.64 RON Online DA NU 33652100-6 "Antineoplazice (Rev.2)"
697.0 157129.0 12/02/2015 "MINISTERUL FONDURILOR EUROPENE" 20897750.0 Bucuresti Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 3651294.6 RON Online DA DA 72611000-6 "Servicii de asistenta tehnica informatica (Rev.2)"
698.0 157123.0 12/02/2015 "Institutul National de Cercetare Dezvoltare pentru Fizica si Inginerie Nucleara ""Horia Hulubei""" "R 3321234" Ilfov Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 885985.5 RON Offline DA DA 66516100-1 "Servicii de asigurare de raspundere civila auto (Rev.2)"
699.0 157080.0 12/02/2015 "SC EDILITARA PUBLIC SA TG-JIU" "RO 27295841" Gorj Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1025000.0 RON Offline DA NU 09134220-5 "Motorina (EN 590) (Rev.2)"
700.0 157106.0 12/02/2015 "ENEL DISTRIBUTIE MUNTENIA S.A." "RO 14507322" Bucuresti Furnizare DA Negociere "Pretul cel mai scazut" 14114524.8 RON Offline DA NU 31321220-0 "Cablu de tensiune medie (Rev.2)"
701.0 157081.0 12/02/2015 "AGENTIA ROMANA DE SALVARE A VIETII OMENESTI PE MARE" 16330145.0 Constanta Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1200000.0 RON Online DA NU 09134220-5 "Motorina (EN 590) (Rev.2)"
702.0 157088.0 12/02/2015 "MUNICIPIUL BAIA MARE" 3627692.0 Maramures Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 883948.49 RON Online DA NU 90900000-6 "Servicii de curatenie si igienizare (Rev.2)"
